value__sum_values,value__number_peaks__n_50,"value__fft_coefficient__attr_""abs""__coeff_1","value__fft_coefficient__attr_""abs""__coeff_95","value__fft_coefficient__attr_""real""__coeff_95","value__fft_coefficient__attr_""imag""__coeff_84","value__fft_coefficient__attr_""imag""__coeff_1","value__fft_coefficient__attr_""abs""__coeff_10","value__fft_coefficient__attr_""abs""__coeff_93","value__fft_coefficient__attr_""abs""__coeff_90","value__fft_coefficient__attr_""abs""__coeff_91","value__fft_coefficient__attr_""imag""__coeff_97","value__fft_coefficient__attr_""imag""__coeff_96","value__fft_coefficient__attr_""real""__coeff_98","value__fft_coefficient__attr_""imag""__coeff_94","value__fft_coefficient__attr_""real""__coeff_97","value__fft_coefficient__attr_""real""__coeff_93","value__fft_coefficient__attr_""abs""__coeff_97","value__fft_coefficient__attr_""abs""__coeff_80","value__fft_coefficient__attr_""abs""__coeff_7","value__fft_coefficient__attr_""abs""__coeff_8","value__fft_coefficient__attr_""abs""__coeff_99","value__fft_coefficient__attr_""angle""__coeff_96","value__fft_coefficient__attr_""abs""__coeff_86","value__fft_coefficient__attr_""imag""__coeff_99","value__fft_coefficient__attr_""abs""__coeff_98","value__fft_coefficient__attr_""abs""__coeff_84","value__fft_coefficient__attr_""imag""__coeff_80","value__fft_coefficient__attr_""angle""__coeff_95","value__fft_coefficient__attr_""abs""__coeff_14","value__fft_coefficient__attr_""abs""__coeff_9","value__fft_coefficient__attr_""angle""__coeff_89","value__fft_coefficient__attr_""abs""__coeff_83","value__fft_coefficient__attr_""angle""__coeff_91","value__fft_coefficient__attr_""abs""__coeff_87","value__fft_coefficient__attr_""abs""__coeff_12","value__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""","value__fft_coefficient__attr_""angle""__coeff_93","value__fft_coefficient__attr_""abs""__coeff_92","value__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""","value__fft_coefficient__attr_""abs""__coeff_89","value__fft_coefficient__attr_""real""__coeff_91","value__fft_coefficient__attr_""imag""__coeff_2","value__fft_coefficient__attr_""angle""__coeff_87","value__fft_coefficient__attr_""real""__coeff_94","value__fft_coefficient__attr_""abs""__coeff_88","value__fft_coefficient__attr_""imag""__coeff_98","value__fft_coefficient__attr_""real""__coeff_96","value__fft_coefficient__attr_""abs""__coeff_63","value__fft_coefficient__attr_""real""__coeff_99"
77.97408920968441,0.2142857142857142,10.103344318052208,0.9016713760758728,-0.2403059514890911,-0.0459267043419001,2.0910172497934325,1.5313172271114894,0.7707621781782165,0.7396103882654262,0.9384892702071612,0.0,0.0,-0.0852633532002168,-0.141811723000207,-0.0465098537384451,0.2622923891325152,0.872865489473646,0.8815393144341306,2.018869178629929,1.6364495741024945,0.8844133699023724,77.14285714285714,0.8366017764596491,0.02905643210890355,0.8560080475031578,0.9398893378175666,0.1287375467571028,11.381393064979491,1.2551125308389175,1.6902864069881531,49.82004200896258,0.7965597350596612,14.30436139084264,0.7108199988750848,1.1266641859396536,0.7877652344343045,18.308544887473243,0.5989935859572363,10.428571428571429,1.1696059438379294,-0.3752914024448901,0.9673051089167382,29.007737733265373,-0.1766883692719393,0.9141230797522648,0.0497057586878529,0.0741847189885055,0.791435308143437,-0.024024321108036498
114.74588317596952,0.5714285714285714,17.4076008037958,1.085721694236356,0.0903162418847939,0.4255326316172572,4.961986762529288,2.0805360249770755,1.052019061715632,0.8807245095159623,1.1816365007048315,0.1619931860365245,0.1486892135517699,-0.1376942891374016,0.0075752896518645,-0.0598599040983447,-0.1259520352519386,0.8847277549179847,0.7349984635721416,3.1639972129256693,3.037425343505479,0.9493090430783088,10.472570491198368,1.157633289991667,0.2138114010602674,0.8560080475031578,1.2136173337806482,-0.1188781862479454,16.12359641753083,1.5496077388156213,2.3111248870362564,-42.03496826669527,0.8558412936090838,41.84322238157903,0.9813213247765185,2.0504170004089666,0.7756044461137324,20.532393695271274,1.1398060729984711,12.857142857142858,1.3079106643573526,-0.4548423168577291,3.0057606132879053,-12.249791670166038,-0.1697206126149373,0.7278436599750583,-0.109335370980417,-0.0988544187934709,1.159461252861938,-0.0399166293746258
74.6007427780429,0.2857142857142857,9.645247800449734,0.8625622930929475,-0.0499847549708925,0.1534043902347166,3.2240176955584814,1.2971366502202553,0.8203472547458234,0.8199611811223816,0.8555313026824667,0.0,0.0338851445264028,-0.0852633532002168,0.0211775669438897,-0.0465098537384451,-0.0881120981904148,0.872865489473646,0.7138448903078636,1.5953201362268972,1.8525010487060969,0.8844133699023724,6.766047348645208,0.6725314791836448,0.02905643210890355,0.8560080475031578,0.5854984428028697,-0.1172374345850445,11.07711211113273,1.3652317591114025,1.7835359349611244,3.0495366350479043,0.7193136383676154,5.425281891596567,0.8060652443968721,1.2573413898629144,0.8002590220570999,15.25397171660134,0.8649098554092258,9.357142857142858,0.954731353039705,-0.06684128634535165,2.697684450207107,1.4048999771128092,-0.0414841236957488,0.683519030081262,0.0497057586878529,-0.10733202138996005,0.7045037114967324,-0.024024321108036498
80.26096922730622,0.5,9.051016106160244,0.8625622930929475,-0.0499847549708925,0.0784970971595699,2.864145534580932,1.5033297656378248,0.8105667852081258,0.9187443378807132,0.7468890025374612,0.0,0.0338851445264028,-0.0852633532002168,0.0483646177384345,-0.0465098537384451,-0.4135971772197152,0.872865489473646,0.9843209570559434,2.1537579896427075,1.6438431597069332,0.8844133699023724,6.766047348645208,0.6980971440124947,0.02905643210890355,0.8560080475031578,0.8156840198295571,-0.0953705956101807,11.07711211113273,1.2929283757109098,1.6211404560993723,-0.3422739941168515,0.9254734358452222,-7.216908589999169,0.7597873683576424,1.1647184187265462,0.7632120213167136,-39.55739446690578,0.9843817498378132,8.642857142857142,0.6828863061336697,-0.039739206289364,2.240147947443629,-51.88471062069574,-0.0414841236957488,0.7719927398111635,0.0497057586878529,-0.10733202138996005,0.7168584550750332,-0.024024321108036498
110.94862919571264,0.7142857142857143,16.447266845369406,0.8852837179875009,-0.1299962107757444,-0.1283712704212657,4.641119067113968,2.189146473877829,0.7433316916793717,0.9034883088503062,1.2297879301755026,-0.4198139015470236,0.067906481930311,-0.2012536696995598,-0.2093210654145774,-0.185590102042463,0.0699571904290493,1.0975789442506847,0.9565122498252112,2.5797917258956526,2.6434148747434576,1.2706488987594782,11.770609178786936,1.1284438841797546,0.0941285164233267,1.1177992804987775,1.1213417333116178,0.5298598542113073,-13.361495571852714,1.552507765495743,2.035994860648231,41.80003543356628,1.0691342684586418,2.272165539520856,0.9834999907351716,2.223166336052197,0.5642704572800057,-7.897831912527794,1.1472798174548928,11.714285714285714,1.1956810594531808,-0.2279488067738368,3.5466918679800017,68.26296599047824,-0.1171562435013473,1.0231656497658412,0.2856638568786455,-0.2723219298292912,0.8379520757580774,-0.0296610181002867
79.88905245250055,0.4285714285714285,7.930116056061414,0.8625622930929475,-0.0499847549708925,0.0863179035223546,1.8405412958653584,1.411099995559471,0.6897233114985379,0.8665375325172313,0.8668218684481014,0.0,0.0338851445264028,-0.0852633532002168,0.0,-0.0465098537384451,-0.1811345528885777,0.872865489473646,0.7798528189306595,1.597364636905498,1.1422486127107223,0.8844133699023724,6.766047348645208,0.89829211677545,0.02905643210890355,0.8560080475031578,0.7961392854643038,-0.1767141418471862,11.07711211113273,0.8019602756583274,1.303863807978036,-10.663412221679788,0.8327954710713498,-42.5253505545647,0.8853029758615586,1.1106919585599884,0.6648288778037783,32.690909628949875,0.6610127116415662,10.285714285714286,0.723799527582129,0.4411386552372183,1.2035959091437791,22.005172576445904,0.0297280358793366,0.7110502631647694,0.0497057586878529,-0.10733202138996005,0.6456076480693576,-0.024024321108036498
107.03332062787906,0.7857142857142857,14.658241420302392,1.112020341841595,-0.1273950495980942,0.116291629952239,3.6170732135335766,1.7733704431354318,0.7228607061825268,1.0122454130688392,1.061694025755854,-0.1235224983843474,-0.1946048543369122,0.0604737488701624,0.1911306865486047,-0.0702651911741079,-0.1341846044182758,1.0141455007333195,0.902724008449076,2.2429831050669238,2.326964456575508,0.8851206600813126,-28.486420559153512,0.919071110616242,0.0416719232000951,0.8998257779488714,0.9775653449747852,0.0216948275473212,15.088022208606043,1.1951606145608216,2.031527632699841,26.00408150282592,0.7815924808082926,-57.73046304696828,0.905689307890422,1.3384352817925635,0.2782954109918689,-22.18354064226019,0.9535204508446694,11.0,0.9787447850211528,-0.2183984895873814,2.0115113484027694,24.881115207054503,0.171354595341811,0.8142086877985087,0.3913281513712699,-0.1225069961382514,1.0096641342804349,-0.0651503377357433
64.0358824529233,0.2857142857142857,5.673209051186485,0.8625622930929475,-0.0499847549708925,0.016644265328876848,1.443405275243456,0.6636187616395143,0.8203472547458234,0.8199611811223816,0.8555313026824667,0.0,0.0338851445264028,-0.0852633532002168,0.0211775669438897,-0.0465098537384451,-0.0881120981904148,0.872865489473646,0.8100805053875462,1.1252274118761834,1.188517801320203,0.8844133699023724,6.766047348645208,0.8617128066106272,0.02905643210890355,0.8560080475031578,0.8154875874501354,0.026066493367060947,11.07711211113273,0.7879425153168187,0.9031154531551472,7.134955233267827,0.8274056287139723,5.425281891596567,0.8677718790118685,0.9153474780426168,0.4725082787526323,15.25397171660134,0.8649098554092258,8.285714285714286,0.8464004798799081,-0.06684128634535165,0.7222067322927774,10.653788655031121,-0.0414841236957488,0.8107842740169388,0.0497057586878529,-0.10733202138996005,0.5736172572250471,-0.024024321108036498
83.44837250032775,0.2857142857142857,10.804558327851185,0.8593059221402716,-0.0191359174066733,0.1090050191546989,3.952397082750556,1.9984079349556048,0.7356201909768015,0.7346343175945954,0.7581578733612354,0.1661643919435157,-0.0790488232090155,-0.1751182291105619,0.2382593896638301,-0.1320303515637642,-0.2794938186679594,1.0707545481515583,0.7417495976540984,2.159663792208544,2.0922337948986147,0.8356183228152091,6.775859927074639,0.6143409219538346,-0.0468179326152695,0.7490166260203047,0.8544964508690125,-0.1760943284159256,-18.939678362015407,1.521506049324396,1.986942319111477,45.73614362104328,0.875752443237827,5.666265498936009,1.018424723872584,1.3892747918665438,0.04138163362854,32.90251653000204,0.6246237146267307,10.0,0.6853885366100065,-0.2199944322765723,2.8358054958964503,29.31173041666,-0.0096252241416757,0.7387034014268095,0.0119311777644467,-0.209714228734013,0.7903813667803019,-0.1358155969231263
89.65011554403746,0.2857142857142857,13.176831326839888,0.9283316709967816,-0.3316669967550288,0.1695373320428041,3.5775466273031555,1.8026320736784835,0.9397717499591076,0.935097549152954,0.8676390751569193,-0.0392026286615358,0.5189735536271384,-0.0993390998328368,-0.0220486168643749,0.0792437238640499,-0.3506115844422129,0.7760890619664023,0.6799659333161422,2.2714365162821726,2.280707864319188,0.6997597220857186,24.26385070167322,0.8963259458577164,0.2002869815801197,0.8608178416589227,0.6678528944114345,0.1131077821200844,19.419474919797324,1.2459853694028642,1.919634418016468,-11.494081277658267,0.8412174974971266,28.68562000150849,0.7408349581671078,1.686827330022229,0.6888211785533999,-17.603358266995365,1.0137179138589516,11.214285714285714,0.7915008325882921,-0.1977770822072296,2.289811385586358,-40.87586147504278,0.1309044607724155,0.9350906673326388,-0.0759315108823456,-0.0175585500738739,0.861168563227473,0.0448355881986504
